2024-04-01,14037.3000000000
2024-04-02,16677.5660000000
2024-04-03,19747.4374000000
2024-04-04,30992.2740000000
2024-04-05,23500.8520000000
2024-04-06,17406.7470000000
2024-04-07,8559.4854000000
2024-04-08,22133.3340000000
2024-04-09,15926.8380000000
2024-04-10,13321.0240000000
2024-04-11,14268.3228000000
2024-04-12,18253.8314000000
2024-04-13,20880.7320000000
2024-04-14,8311.9320000000
2024-04-15,1339.2540000000
2024-05-20,6.9290000000
2024-05-21,4.5300000000
2024-05-22,10.3290000000
2024-05-23,9.0600000000
2024-05-25,21.1400000000
2024-05-28,7122.4280000000
2024-05-29,118758.3774000000
2024-05-30,163853.1732000000
2024-05-31,71895.6310000000
2024-06-01,26364.6310000000
2024-06-02,5107.3080000000
2024-06-03,25909.4084000000
2024-06-04,14397.2060000000
2024-06-05,20479.7690000000
2024-06-06,21569.3310000000
2024-06-07,1.5090000000
2024-06-10,2552.8914000000
2024-06-12,20247.8170000000
2024-06-13,95876.1764000000
2024-06-14,24853.4600000000
2024-06-15,26615.8110000000
2024-06-16,11339.8590000000
2024-06-17,9543.7170000000
2024-06-18,2707.1800000000
2024-06-19,46225.9230000000
2024-06-20,20654.3410000000
2024-06-21,19677.9860000000
2024-06-22,18843.8050000000
2024-06-23,8243.5140000000
2024-06-24,28776.6294000000
2024-06-25,11554.6600000000
2024-06-26,19238.5560000000
2024-06-27,13222.9374000000
2024-06-28,20690.7864000000
2024-06-29,18331.7018000000
2024-06-30,6256.2800000000
