2024-07-01,19917.4920000000
2024-07-02,30286.1218000000
2024-07-03,27658.5814000000
2024-07-04,17390.9424000000
2024-07-05,29775.9420000000
2024-07-06,25727.6270000000
2024-07-07,7183.6360000000
2024-07-08,29986.3364000000
2024-07-09,25385.9990000000
2024-07-10,24083.2824000000
2024-07-11,23523.6204000000
2024-07-12,18277.3634000000
2024-07-13,28196.2130000000
2024-07-14,6931.6440000000
2024-07-15,23949.7958000000
2024-07-16,16353.5068000000
2024-07-17,17833.6794000000
2024-07-18,15121.9920000000
2024-07-19,21234.9932000000
2024-07-20,33710.5122000000
2024-07-21,8788.2554000000
2024-07-22,19317.0570000000
2024-07-23,24144.3500000000
2024-07-24,27900.3794000000
2024-07-25,21522.9722000000
2024-07-26,15136.3220000000
2024-07-27,20575.7754000000
2024-07-28,8914.2554000000
2024-07-29,52660.0084000000
2024-07-30,30045.4376000000
2024-07-31,19977.9622000000
2024-08-01,21499.3624000000
2024-08-02,27147.8934000000
2024-08-03,21541.3614000000
2024-08-04,5342.1330000000
2024-08-05,23480.7460000000
2024-08-06,23156.1978000000
2024-08-07,22769.7264000000
2024-08-08,18023.3068000000
2024-08-09,27497.9722000000
2024-08-10,30149.9072000000
2024-08-11,8899.3728000000
2024-08-12,32184.1730000000
2024-08-13,23324.0180000000
2024-08-14,34299.5940000000
2024-08-15,24951.0940000000
2024-08-16,25518.7126000000
2024-08-17,7789.1810000000
2024-08-18,19032.1574000000
2024-08-19,29608.5864000000
2024-08-20,48231.1156000000
2024-08-21,28400.8430000000
2024-08-22,26412.4848000000
2024-08-23,36009.4704000000
2024-08-24,23428.6954000000
2024-08-25,7704.6524000000
2024-08-26,32020.5364000000
2024-08-27,28209.1624000000
2024-08-28,28606.9718000000
2024-08-29,15325.7034000000
2024-08-30,29695.3810000000
2024-08-31,23250.9674000000
2024-09-01,18303.3580000000
2024-09-02,23780.2310000000
2024-09-03,27726.0938000000
2024-09-04,19904.1794000000
2024-09-05,13461.4994000000
2024-09-06,21076.0270000000
2024-09-07,27997.7744000000
2024-09-08,10076.7982000000
2024-09-09,28731.9770000000
2024-09-10,19763.8208000000
2024-09-11,16858.1022000000
2024-09-12,16051.8130000000
2024-09-13,22327.5712000000
2024-09-14,15173.8224000000
2024-09-15,4787.2344000000
2024-09-16,35304.4070000000
2024-09-17,30236.8546000000
2024-09-18,44125.0418000000
2024-09-19,26344.3128000000
2024-09-20,29973.0738000000
2024-09-21,18805.7932000000
2024-09-22,10086.9114000000
2024-09-23,35923.4706000000
2024-09-24,36670.9272000000
2024-09-25,30434.3154000000
2024-09-26,18400.4424000000
2024-09-27,25459.2094000000
2024-09-28,51759.2056000000
2024-09-29,7055.4880000000
2024-09-30,36052.5562000000
